"id","name","odba.start","odba.end","time.odba","odba.mean","vedba.mean","vedba.auc","odba.auc","vo2.start","vo2.end","time.vo2","vo2.mean","type","age","facility","sex","species","id2","date","duration","swim.secs","stroke_rate","mass","types","vo2_mlkg","dmr","sdmr"
"Mav2014-11-21swim2","Mav",2016-07-11 00:05:12,2016-07-11 00:06:09,56.5,0.414121392934295,0.264318554044702,14.933200146521,23.4315153158719,2016-07-12 09:06:20,2016-07-12 09:08:33,133,2.47135768327395,"swim2",13,"Taronga","Male","NZFS","Mav21-11-14_2.csv",2014-11-21,"00:58",58,19,155,"swim",15.9442431178965,2.55657691373168,16.4940446047205
"Mav2014-11-24swim1","Mav",2016-07-11 00:36:59,2016-07-11 00:37:56,56.7999999523163,0.392498437091054,0.250042165888018,14.2346593860143,22.355920197362,2016-07-12 09:38:09,2016-07-12 09:40:18,129,3.00651403398605,"swim1",13,"Taronga","Male","NZFS","Mav24-11-14_1.csv",2014-11-24,"00:57",57,NA,157,"swim",19.1497709171086,3.16475161472216,20.1576535969564
"Mav2014-11-24swim2","Mav",2016-07-11 00:41:14,2016-07-11 00:42:21,66.7000000476837,0.401755818600366,0.254005351104649,17.021641015419,26.9503001751975,2016-07-12 09:42:31,2016-07-12 09:43:55,84,2.44081692441607,"swim2",13,"Taronga","Male","NZFS","Mav24-11-14_2.csv",2014-11-24,"00:44",44,NA,157,"swim",15.5466046141151,3.32838671511282,21.1999153828842
"Mav2014-11-25rest","Mav",2016-07-11 00:08:13,2016-07-11 00:11:16,183.700000047684,0.304459892138097,0.193219555043771,35.4216529741919,55.7949192983676,2016-07-12 09:13:58,2016-07-12 09:15:55,117,1.49693477186344,"rest",13,"Taronga","Male","NZFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Mav2014-11-25swim1","Mav",2016-07-11 00:47:23,2016-07-11 00:48:23,60,0.314184827501087,0.19885314880538,11.8621970079487,18.7124464735321,2016-07-12 09:19:00,2016-07-12 09:20:48,108,2.95374060600475,"swim1",13,"Taronga","Male","NZFS","Mav25-11-14_1.csv",2014-11-25,"01:07",67,18,159,"swim",18.5769849434261,2.64514084119828,16.636105919486
"Mav2014-11-25swim2","Mav",2016-07-11 00:51:22,2016-07-11 00:52:29,67.7000000476837,0.390087973076706,0.245420491420001,16.6533218576278,26.462628029027,2016-07-12 09:23:03,2016-07-12 09:25:26,143,2.49195727039443,"swim2",13,"Taronga","Male","NZFS","Mav25-11-14_2.csv",2014-11-25,"01:07",67,23,159,"swim",15.6726872351851,2.23160352572636,14.0352423001658
"Mav2014-11-26rest","Mav",2016-07-11 00:13:19,2016-07-11 00:16:19,180.400000095367,0.26695420691561,0.166957539115584,30.2647653091957,48.4021100676335,2016-07-12 10:00:32,2016-07-12 10:02:31,119,1.6913100634699,"rest",13,"Taronga","Male","NZFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Mav2014-11-26swim1","Mav",2016-07-11 00:04:38,2016-07-11 00:05:34,56,0.479858879495917,0.308121805949271,17.3496245398598,27.0457752764799,2016-07-12 10:05:54,2016-07-12 10:07:55,121,2.70997907255824,"swim1",13,"Taronga","Male","NZFS","Mav26-11-14_1.csv",2014-11-26,"00:56",56,20,161,"swim",16.8321681525356,2.9035490063124,18.0344658777168
"Mav2014-11-26swim2","Mav",2016-07-11 00:09:21,2016-07-11 00:10:21,60.5,0.37897173271663,0.24197481922687,14.5780391330688,22.8336119622559,2016-07-12 10:10:26,2016-07-12 10:12:04,98,2.86864388039097,"swim2",13,"Taronga","Male","NZFS","Mav26-11-14_2.csv",2014-11-26,"00:59",59,24,161,"swim",17.8176638533601,2.91726496310946,18.1196581559594
"Maxine2014-11-01rest","Maxine",2016-07-11 00:41:51,2016-07-11 00:45:17,205.700000047684,0.165856794973533,0.104318875753774,23.7545118331393,37.9051749826135,2016-07-12 07:42:10,2016-07-12 07:45:05,175,0.73818777864085,"rest",17,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Maxine2014-11-01swim1","Maxine",2016-07-11 00:47:19,2016-07-11 00:48:49,90,0.57103943410193,0.36617373786992,29.8035513698814,46.3378649876988,2016-07-12 08:30:48,2016-07-12 08:33:44,176,1.90726159714285,"swim1",17,"DMM","Female","ASL","Maxine01-11-14_1.csv",2014-11-01,"01:30",90,NA,68,"swim",28.0479646638654,1.27150773142857,18.6986431092436
"Maxine2014-10-20rest","Maxine",2016-07-11 00:54:36,2016-07-11 00:58:43,246.299999952316,0.158785281107816,0.100315766417008,25.7658933461305,40.9630212653832,2016-07-12 08:01:24,2016-07-12 08:03:24,120,0.737214390973493,"rest",17,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Maxine2014-10-20swim1","Maxine",2016-07-11 00:04:00,2016-07-11 00:05:38,98,0.535634465199829,0.342255363084495,35.9275275016484,56.0653153498795,2016-07-12 08:06:41,2016-07-12 08:08:32,111,2.50162130315843,"swim1",17,"DMM","Female","ASL","Maxine20-10-14_1.csv",2014-10-20,"01:38",98,NA,68,"swim",36.7885485758593,1.53160487948475,22.5236011688934
"Maxine2014-10-25rest","Maxine",2016-07-11 00:24:14,2016-07-11 00:27:44,210.299999952316,0.136414053069826,0.0867056906707544,21.0477540323616,33.2864651874323,2016-07-12 07:55:13,2016-07-12 07:57:20,127,0.595198549298812,"rest",17,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Maxine2014-10-25swim1","Maxine",2016-07-11 00:29:32,2016-07-11 00:30:37,65.2000000476837,0.138268127847916,0.0874174476677965,22.2850629756392,34.9096618458114,2016-07-12 08:00:38,2016-07-12 08:03:28,170,1.85803749005849,"swim1",17,"DMM","Female","ASL","Maxine25-10-14_1.csv",2014-10-25,"01:05",65,NA,68,"swim",27.3240807361543,1.71511152928476,25.2222283718348
"Maxine2014-10-28rest","Maxine",2016-07-11 00:22:45,2016-07-11 00:24:41,116.400000095367,0.15188419516453,0.0954053081371378,10.0672746266657,15.8403191331331,2016-07-12 07:24:53,2016-07-12 07:26:52,119,0.816976451034337,"rest",17,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Maxine2014-10-29rest","Maxine",2016-07-11 00:16:22,2016-07-11 00:18:56,154,0.531480385535209,0.340898401317158,13.5242219040717,21.4051397139749,2016-07-12 08:17:06,2016-07-12 08:19:08,122,1.02054472616841,"rest",17,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Maxine2014-10-30rest","Maxine",2016-07-11 00:49:56,2016-07-11 00:53:12,196.200000047684,0.410623569477209,0.26876939376279,18.6600527296605,29.7097074626015,2016-07-12 07:50:18,2016-07-12 07:52:18,120,0.787532266003814,"rest",17,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Maxine2014-10-30swim1","Maxine",2016-07-11 00:54:52,2016-07-11 00:56:56,124.200000047684,0.198579287827928,0.125582512137323,42.3392434474238,66.0386301329619,2016-07-12 07:57:07,2016-07-12 07:58:34,87,2.32384098371611,"swim1",17,"DMM","Female","ASL","Maxine30-10-14_2.csv",2014-10-30,"00:35",35,NA,68,"swim",34.1741321134721,3.98372740065618,58.584226480238
"Maxine2014-10-30swim1","Maxine",2016-07-11 00:54:52,2016-07-11 00:56:56,124.200000047684,0.198579287827928,0.125582512137323,42.3392434474238,66.0386301329619,2016-07-12 07:57:07,2016-07-12 07:58:34,87,2.32384098371611,"swim1",17,"DMM","Female","ASL","Maxine30-10-14_1.csv",2014-10-30,"02:04",124,NA,68,"swim",34.1741321134721,1.12443918566908,16.5358703774865
"Maxine2014-10-30swim2","Maxine",2016-07-11 00:58:31,2016-07-11 00:59:09,37.7000000476837,0.558507788822407,0.359364686758204,10.1247952472825,15.4727337353442,2016-07-12 07:59:11,2016-07-12 08:00:06,55,1.46034993572041,"swim2",17,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"swim",NA,Inf,NA
"Maxine2014-10-31rest","Maxine",2016-07-11 00:45:19,2016-07-11 00:48:38,199.5,0.184448313901719,0.115567665356124,25.0983427608837,39.7101187904023,2016-07-12 07:45:49,2016-07-12 07:47:33,104,0.687078291293239,"rest",17,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Maxine2014-10-31swim1","Maxine",2016-07-11 00:50:07,2016-07-11 00:52:22,134.599999904633,0.516182366784346,0.331992113803106,48.2349440743352,74.968253606039,2016-07-12 07:52:28,2016-07-12 07:54:42,134,2.73069818808079,"swim1",17,"DMM","Female","ASL","Maxine31-10-14_1.csv",2014-10-31,"02:10",130,NA,68,"swim",40.1573262953058,1.26032224065267,18.5341505978334
"Miri2014-11-01rest","Miri",2016-07-11 00:05:42,2016-07-11 00:08:54,192.400000095367,0.176166045601663,0.112236406298851,17.1883036896585,27.2495057891133,2016-07-12 08:06:32,2016-07-12 08:08:48,136,0.595688814001919,"rest",5,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Miri2014-11-01swim1","Miri",2016-07-11 00:10:13,2016-07-11 00:11:42,89.0999999046326,1.22881717031656,0.769030411700223,20.4219261601434,31.9364018715541,2016-07-12 08:11:51,2016-07-12 08:14:14,143,1.88248969851937,"swim1",5,"DMM","Female","ASL","Miri01-11-14_1.csv",2014-11-01,"01:29",89,NA,45,"swim",41.8331044115415,1.2690941787771,28.2020928617133
"Miri2014-11-01swim2","Miri",2016-07-11 00:15:14,2016-07-11 00:16:38,84.4000000953674,0.136465859246243,0.0870101963292463,18.2065253149259,28.2290752443048,2016-07-12 08:16:45,2016-07-12 08:20:05,200,1.80637113301819,"swim2",5,"DMM","Female","ASL","Miri01-11-14_2.csv",2014-11-01,"01:24",84,NA,45,"swim",40.1415807337375,1.29026509501299,28.6725576669554
"Miri2014-10-20rest","Miri",2016-07-11 00:40:25,2016-07-11 00:43:28,182.900000095367,0.142506362979008,0.0900437444614683,20.6270003895733,32.3992725044694,2016-07-12 07:42:35,2016-07-12 07:44:17,102,0.812603609392284,"rest",5,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Miri2014-10-20swim1","Miri",2016-07-11 00:45:11,2016-07-11 00:46:31,79.7999999523163,0.487931227060021,0.3126007032228,61.8104389625939,98.728971616687,2016-07-12 08:17:28,2016-07-12 08:19:29,121,2.03757649331228,"swim1",5,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"swim",NA,Inf,NA
"Miri2014-10-22rest","Miri",2016-07-11 00:27:22,2016-07-11 00:30:16,173.5,0.500120792338815,0.32002112695162,15.0279952518672,23.5403042544026,2016-07-12 07:28:18,2016-07-12 07:30:21,123,0.672417722453619,"rest",5,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Miri2014-10-25rest","Miri",2016-07-11 00:54:42,2016-07-11 00:57:25,163,0.208742132616429,0.13127210719089,14.6552980665943,23.1874684795003,2016-07-12 07:55:20,2016-07-12 07:57:20,120,0.578185002061696,"rest",5,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Miri2014-10-25swim1","Miri",2016-07-11 00:45:11,2016-07-11 00:46:27,75.7999999523163,0.49082055376766,0.313626887525044,23.7517161473941,37.0904673157304,2016-07-12 08:00:38,2016-07-12 08:03:28,170,1.85803749005849,"swim1",5,"DMM","Female","ASL","Miri25-10-14_1.csv",2014-10-25,"01:16",76,NA,45,"swim",41.2897220012999,1.46687170267776,32.5971489483946
"Miri2014-10-28swim1","Miri",2016-07-11 00:08:43,2016-07-11 00:10:09,85.5,0.199219655747234,0.125514293883882,27.3246249766813,42.7272953061448,2016-07-12 08:10:18,2016-07-12 08:14:01,223,1.59546376357919,"swim1",5,"DMM","Female","ASL","Miri28-10-14_1.csv",2014-10-28,"01:26",86,NA,45,"swim",35.4547503017599,1.1131142536599,24.7358723035534
"Miri2014-10-29rest","Miri",2016-07-11 00:55:45,2016-07-11 00:59:13,207.700000047684,0.441997995127159,0.281961007716309,27.25831827663,43.3695617187151,2016-07-12 07:56:53,2016-07-12 07:59:00,127,0.396386804308974,"rest",5,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Miri2014-10-29swim1","Miri",2016-07-11 00:01:10,2016-07-11 00:02:21,71.5,0.191722023415269,0.120747402104127,22.4075843698362,35.0381187852551,2016-07-12 08:02:33,2016-07-12 08:04:47,134,1.67826667407811,"swim1",5,"DMM","Female","ASL","Miri29-10-14_1.csv",2014-10-29,"01:12",72,NA,45,"swim",37.2948149795136,1.39855556173176,31.079012482928
"Miri2014-10-30rest","Miri",2016-07-11 00:09:45,2016-07-11 00:12:32,167,0.393498177927419,0.253744723859632,20.9446101544816,33.2504759637756,2016-07-12 08:10:02,2016-07-12 08:12:17,135,0.682985670782062,"rest",5,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Miri2014-10-30swim1","Miri",2016-07-11 00:14:18,2016-07-11 00:15:53,95.2000000476837,0.141537092154036,0.0893046454150302,26.9312158517719,42.1977924860408,2016-07-12 08:15:57,2016-07-12 08:19:26,209,1.89398842178718,"swim1",5,"DMM","Female","ASL","Miri30-10-14_1.csv",2014-10-30,"01:35",95,NA,45,"swim",42.0886315952706,1.19620321376032,26.5822936391183
"Miri2014-10-31rest","Miri",2016-07-11 00:28:36,2016-07-11 00:32:06,210.299999952316,0.360229683971323,0.230485898133338,25.3541211083131,40.2420861540339,2016-07-12 07:29:56,2016-07-12 07:32:03,127,0.581694782530849,"rest",5,"DMM","Female","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Miri2014-10-31swim1","Miri",2016-07-11 00:34:05,2016-07-11 00:35:27,82.5,0.332294655374036,0.21434725772103,20.8385089453624,32.3430898546603,2016-07-12 07:35:35,2016-07-12 07:38:29,174,1.8412063463349,"swim1",5,"DMM","Female","ASL","Miri31-10-14_1.csv",2014-10-31,"01:23",83,NA,45,"swim",40.9156965852199,1.3309925395192,29.5776119893156
"Rocky2014-11-01rest","Rocky",2016-07-11 00:23:27,2016-07-11 00:27:41,254,0.178089612465084,0.112414369725836,18.8304403831825,29.7158122839016,2016-07-12 07:25:37,2016-07-12 07:27:39,122,1.07093484640589,"rest",9,"DMM","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Rocky2014-11-01swim1","Rocky",2016-07-11 00:28:41,2016-07-11 00:31:03,142,0.571845291181135,0.36325391742085,73.5941116868242,113.513111689945,2016-07-12 07:31:13,2016-07-12 07:34:16,183,3.62381140385975,"swim1",9,"DMM","Male","ASL","Rocky01-11-14_1.csv",2014-11-01,"02:22",142,NA,110,"swim",32.9437400350886,1.53118791712384,13.9198901556712
"Rocky2014-10-20rest","Rocky",2016-07-11 00:11:50,2016-07-11 00:15:36,225.799999952316,0.115577566620117,0.073878440335225,25.4104124304942,40.2659677206495,2016-07-12 07:14:27,2016-07-12 07:16:13,106,1.4058907530522,"rest",9,"DMM","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Rocky2014-10-20swim1","Rocky",2016-07-11 00:17:52,2016-07-11 00:20:05,133.400000095367,0.0723782684837815,0.0461638574152266,48.6110843038227,76.5255418992586,2016-07-12 07:21:06,2016-07-12 07:23:54,168,4.1029052286873,"swim1",9,"DMM","Male","ASL","Rocky20-10-14_1.csv",2014-10-20,"02:13",133,NA,110,"swim",37.2991384426118,1.85093468963337,16.826678996667
"Rocky2014-10-22rest","Rocky",2016-07-11 00:54:12,2016-07-11 00:57:23,191.200000047684,0.631421892808659,0.407905957949039,14.1774201512732,22.1537693520123,2016-07-12 07:55:34,2016-07-12 07:57:37,123,1.4949940755094,"rest",9,"DMM","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Rocky2014-10-25rest","Rocky",2016-07-11 00:38:48,2016-07-11 00:42:17,208.799999952316,0.0932005732730201,0.0593226438901154,9.63394811572521,15.119389119431,2016-07-12 07:40:02,2016-07-12 07:41:55,113,1.13918070223541,"rest",9,"DMM","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Rocky2014-10-25swim1","Rocky",2016-07-11 00:43:54,2016-07-11 00:45:25,91.9000000953674,0.644476520128982,0.406189784677123,37.3731368096729,57.7441539235,2016-07-12 07:45:31,2016-07-12 07:48:09,158,4.0833045793348,"swim1",9,"DMM","Male","ASL","Rocky25-10-14_1.csv",2014-10-25,"01:32",92,NA,110,"swim",37.1209507212254,2.66302472565313,24.2093156877557
"Rocky2014-10-28rest","Rocky",2016-07-11 00:44:37,2016-07-11 00:48:49,251.599999904633,0.126620902615716,0.0806306188913001,14.8508350463841,23.3558938480153,2016-07-12 07:46:30,2016-07-12 07:48:39,129,1.0752424943139,"rest",9,"DMM","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Rocky2014-10-28swim1","Rocky",2016-07-11 00:50:14,2016-07-11 00:52:08,113.799999952316,0.580143125692487,0.367719686029046,46.2825456139133,73.4805298161712,2016-07-12 07:52:14,2016-07-12 07:55:42,208,3.33897254975026,"swim1",9,"DMM","Male","ASL","Rocky28-10-14_1.csv",2014-10-28,"01:54",114,NA,110,"swim",30.3542959068205,1.75735397355277,15.9759452141161
"Rocky2014-10-29rest","Rocky",2016-07-11 00:30:14,2016-07-11 00:34:45,271,0.109272249361937,0.069349351411113,21.8642711843124,34.3332696367622,2016-07-12 07:32:42,2016-07-12 07:34:44,122,1.11931836481505,"rest",9,"DMM","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Rocky2014-10-29swim1","Rocky",2016-07-11 00:36:14,2016-07-11 00:38:03,109.200000047684,0.593862920767366,0.37461207898105,40.083812244978,63.2148523850092,2016-07-12 07:38:16,2016-07-12 07:41:46,210,3.27773424598891,"swim1",9,"DMM","Male","ASL","Rocky29-10-14_1.csv",2014-10-29,"01:49",109,NA,110,"swim",29.7975840544446,1.80425738311316,16.4023398464833
"Rocky2014-10-30rest","Rocky",2016-07-11 00:27:20,2016-07-11 00:31:27,247.400000095367,0.143402313780572,0.0904437115167472,17.170343412478,27.0300058151959,2016-07-12 07:28:52,2016-07-12 07:31:20,148,1.19665962152788,"rest",9,"DMM","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Rocky2014-10-30swim1","Rocky",2016-07-11 00:32:59,2016-07-11 00:34:59,120,0.715630070602588,0.459498543492821,44.7705406851222,70.9450355667461,2016-07-12 07:35:05,2016-07-12 07:38:17,192,3.53033760256963,"swim1",9,"DMM","Male","ASL","Rocky30-10-14_1.csv",2014-10-30,"02:00",120,NA,110,"swim",32.0939782051785,1.76516880128482,16.0469891025892
"Rocky2014-10-31rest","Rocky",2016-07-11 00:02:39,2016-07-11 00:06:07,208.200000047684,0.117619811131952,0.0745270400110591,18.7757753797242,29.7555467702287,2016-07-12 08:03:59,2016-07-12 08:06:00,121,1.47968545375179,"rest",9,"DMM","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Rocky2014-10-31swim1","Rocky",2016-07-11 00:07:22,2016-07-11 00:09:44,142.299999952316,0.799988899049257,0.518122039711911,65.1961095960435,101.538628470046,2016-07-12 08:09:53,2016-07-12 08:13:17,204,3.83727235629184,"swim1",9,"DMM","Male","ASL","Rocky31-10-14_1.csv",2014-10-31,"02:22",142,36,110,"swim",34.8842941481076,1.62138268575712,14.739842597792
"Ronnie2014-11-15swim2","Ronnie",2016-07-11 00:49:55,2016-07-11 00:50:45,49.7999999523163,0.731949058444533,0.469235517239573,23.2314454401453,36.2437937319559,2016-07-12 23:54:37,2016-07-12 23:56:02,85,1.76257508367428,"swim2",8,"Taronga","Male","NZFS","Ronnie15-11-14_2.csv",2014-11-15,"00:47",47,0,54,"swim",32.6402793273016,2.25009585149909,41.6684416944275
"Ronnie2014-11-19rest","Ronnie",2016-07-11 00:09:02,2016-07-11 00:12:06,184,0.158485891307396,0.0999706491964126,18.2984669575561,28.9959909358833,2016-07-12 09:10:21,2016-07-12 09:12:20,119,0.804241108803746,"rest",8,"Taronga","Male","NZFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Ronnie2014-11-19swim2","Ronnie",2016-07-11 00:17:30,2016-07-11 00:18:15,44.7000000476837,0.652261064646851,0.414788340892126,18.4890321641901,29.0703804640176,2016-07-12 09:18:28,2016-07-12 09:20:01,93,1.5558292415599,"swim2",8,"Taronga","Male","NZFS","Ronnie19-11-14_2.csv",2014-11-19,"00:45",45,0,54,"swim",28.8116526214797,2.07443898874654,38.4155368286396
"Ronnie2014-11-20rest","Ronnie",2016-07-11 00:06:45,2016-07-11 00:09:56,190.900000095367,0.132577818824035,0.0842839817229249,16.026671028859,25.2066189734066,2016-07-12 09:08:04,2016-07-12 09:10:03,119,0.656874198229275,"rest",8,"Taronga","Male","NZFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Ronnie2014-11-20swim2","Ronnie",2016-07-11 00:14:45,2016-07-11 00:15:45,59.7999999523163,0.562961039775705,0.356542861776652,21.3806255073152,33.761087745245,2016-07-12 09:15:51,2016-07-12 09:17:03,72,1.97144626963671,"swim2",8,"Taronga","Male","NZFS","Ronnie20-11-14_2.csv",2014-11-20,"01:00",60,22,54,"swim",36.5082642525316,1.97144626963671,36.5082642525316
"Ronnie2014-11-26rest","Ronnie",2016-07-11 00:39:29,2016-07-11 00:42:11,162.200000047684,0.242013241940908,0.153429790057224,24.9327810380475,39.3065454038841,2016-07-12 09:39:37,2016-07-12 09:41:59,142,1.04845123852509,"rest",8,"Taronga","Male","NZFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Ronnie2014-11-26swim1","Ronnie",2016-07-11 00:43:52,2016-07-11 00:44:59,67,0.594368495395367,0.378295080683688,25.4298623413207,39.9523901826783,2016-07-12 09:44:54,2016-07-12 09:46:02,68,2.34208524811236,"swim1",8,"Taronga","Male","NZFS","Ronnie26-11-14_1.csv",2014-11-26,"01:07",67,18,55,"swim",42.5833681474974,2.09738977442898,38.1343595350723
"Ronnie2014-11-27rest","Ronnie",2016-07-11 00:16:37,2016-07-11 00:20:07,209.799999952316,0.216772178990265,0.136259848966254,28.6897043394767,45.627944595192,2016-07-12 09:18:23,2016-07-12 09:20:20,117,0.737182943282092,"rest",8,"Taronga","Male","NZFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
